Ano,Semana Epidemiologica,Cid IBGE,CRS,Nome Municipio,Sexo,Faixa Etaria,Raca Cor,Obitos,Investigacao,Descartados,Inconclusivos,Autoctones,Confirmados,Notificacoes
2023,19,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,14,0,24,24,38
2023,19,431020,17,Ijuí,F,De 50 a 59 anos,Amarela,0,0,1,0,0,0,1
2016,16,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,0,0,1,1,1
2023,13,431020,17,Ijuí,F,De 10 a 14 anos,Preta,0,0,0,0,1,1,1
2023,11,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,2,0,2,2,4
2021,1,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2024,8,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,1,2,0,1,1,4
2021,16,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2019,20,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2016,6,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,1,0,0,0,1
2024,17,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,9,0,0,1,1,10
2019,17,431020,17,Ijuí,F,De 15 a 19 anos,Parda,0,0,0,0,1,1,1
2022,30,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2016,12,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,2,0,1,1,3
2024,13,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,2,7,3,6,6,18
2017,51,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,0,0,2,2,2
2023,12,431020,17,Ijuí,I,De 50 a 59 anos,Ignorada,0,0,0,0,1,1,1
2017,11,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2016,6,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,M,De 15 a 19 anos,Ignorada,0,0,1,0,3,3,4
2023,24,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,4,0,8,8,12
2022,13,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,0,0,1,1,1
2015,6,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,2,0,0,0,2
2020,43,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,24,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,0,4,4,4
2023,11,431020,17,Ijuí,M,De 60 a 69 anos,Parda,0,0,0,0,2,2,2
2020,31,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,0,0,1
2019,19,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2021,23,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2024,11,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,12,0,3,3,15
2023,19,431020,17,Ijuí,M,De 60 a 69 anos,Parda,0,0,0,0,1,1,1
2023,9,431020,17,Ijuí,F,De 30 a 39 anos,Amarela,0,0,0,0,1,1,1
2024,7,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,0,0,1
2024,13,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,3,0,1,1,4
2019,5,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,17,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,6,0,0,1,1,7
2024,16,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,0,0,0,1,1
2022,21,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2023,44,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2023,23,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,0,0,1,1,1
2018,5,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2022,13,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,0,0,1,2,2
2023,9,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,6,6,7
2022,18,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,1,0,0,0,1
2020,9,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2015,20,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,11,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,0,0,1,1,1
2019,17,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,2,0,0,0,2
2019,48,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2023,52,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2023,37,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,1,1,1
2016,51,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2020,11,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,1,1,2
2023,21,431020,17,Ijuí,M,De 60 a 69 anos,Parda,0,0,0,0,2,2,2
2023,50,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2020,17,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,2,2,3
2020,9,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,1,1,2
2024,11,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,3,3,4
2016,17,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,0,0,1,1,1
2019,23,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,1,0,0,0,1
2023,24,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,7,7,9
2021,30,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2017,4,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,46,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2016,48,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2024,18,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,0,0,1,1,1
2024,18,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,1,0,0,0,0,1
2023,22,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,2,2,3
2021,11,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2024,12,431020,17,Ijuí,F,De 50 a 59 anos,Indï¿½gena,0,0,1,0,0,0,1
2023,16,431020,17,Ijuí,M,De 40 a 49 anos,Parda,0,0,2,0,0,1,3
2023,10,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,5,0,4,4,9
2022,15,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,1,1,2
2019,19,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,1,1,2
2023,46,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2023,17,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,2,0,22,22,24
2024,2,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2021,8,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2024,21,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,3,0,0,0,0,3
2024,11,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,3,0,0,0,3
2022,18,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2016,11,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,2,2,3
2022,45,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2016,4,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2021,2,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,16,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,2,2,2
2023,51,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2023,16,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,4,0,19,19,23
2024,18,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,1,0,0,0,0,1
2022,15,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,2,0,1,1,3
2023,8,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2020,11,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,4,0,0,0,4
2017,6,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2021,12,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,0,0,1,1,1
2023,23,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,5,0,10,10,15
2020,21,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2024,11,431020,17,Ijuí,M,De 30 a 39 anos,Amarela,0,0,0,0,1,1,1
2023,15,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,13,0,38,38,51
2023,19,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,1,0,1,1,2
2023,14,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,0,0,1,1,1
2019,24,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2020,25,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,3,0,0,0,3
2021,5,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,1,0,0,0,1
2021,41,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,17,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,8,1,0,3,4,13
2024,21,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,8,0,0,0,0,8
2023,14,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,2,0,5,5,7
2023,43,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2024,15,431020,17,Ijuí,F,De 70 a 79 anos,Ignorada,0,1,0,0,0,0,1
2024,13,431020,17,Ijuí,F,De 20 a 29 anos,Amarela,0,0,1,0,0,0,1
2015,8,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,1,0,0,0,1
2019,19,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2016,15,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,0,0,2,2,2
2022,23,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2016,17,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,0,0,1,1,1
2019,25,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2017,6,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2020,10,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2021,16,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2024,20,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,18,0,0,21,21,39
2023,14,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,1,0,1,1,2
2016,10,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,0,0,3,3,3
2023,25,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,0,1,1,1
2023,26,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,0,0,1,1,1
2023,31,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2016,6,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2020,23,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,0,1,1,1
2024,19,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,0,0,0,1,1
2021,9,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,2,0,0,0,2
2023,14,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,3,0,16,16,19
2016,17,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,2,2,2
2023,26,431020,17,Ijuí,F,De 10 a 14 anos,Parda,0,0,1,0,0,0,1
2024,22,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,1,0,0,0,0,1
2024,16,431020,17,Ijuí,F,De 60 a 69 anos,Parda,0,0,0,0,1,1,1
2023,22,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,1,0,1,1,2
2015,12,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,5,431020,17,Ijuí,F,De 50 a 59 anos,Parda,0,0,1,0,0,0,1
2024,14,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,1,0,0,0,0,1
2023,18,431020,17,Ijuí,M,De 80 ou mais anos,Preta,0,0,0,0,1,1,1
2023,22,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2016,17,431020,17,Ijuí,M,De 10 a 14 anos,Parda,0,0,0,0,1,1,1
2023,19,431020,17,Ijuí,F,De 01 a 04 anos,Parda,0,0,1,0,0,0,1
2016,2,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,2,0,0,0,2
2016,46,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2020,43,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,2,0,0,0,2
2023,5,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,1,0,0,0,1
2024,14,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,0,0,1,1,1
2024,12,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,0,0,1,1,1
2023,14,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,0,0,2,2,2
2023,31,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2022,21,431020,17,Ijuí,M,De 05 a 09 anos,Parda,0,0,1,0,0,0,1
2023,20,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,3,3,4
2021,1,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2016,11,431020,17,Ijuí,M,De 30 a 39 anos,Preta,0,0,1,0,0,0,1
2023,15,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,2,0,4,4,6
2023,15,431020,17,Ijuí,M,De 40 a 49 anos,Preta,0,0,0,0,1,1,1
2021,44,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2016,13,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,2,2,3
2020,45,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2018,12,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2020,2,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2016,15,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,1,1,1
2016,12,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,3,3,4
2022,23,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,16,431020,17,Ijuí,M,De 10 a 14 anos,Ignorada,0,0,2,0,2,2,4
2023,17,431020,17,Ijuí,M,De 15 a 19 anos,Amarela,0,0,0,0,1,1,1
2023,16,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,0,0,1,1,1
2023,29,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,39,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2020,45,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,3,0,0,0,3
2023,27,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,2,2,3
2023,26,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,1,1,2
2019,45,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,2,0,0,0,2
2024,20,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,12,2,0,7,7,21
2019,2,431020,17,Ijuí,F,De 10 a 14 anos,Parda,0,0,1,0,0,0,1
2024,20,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,2,0,0,0,0,2
2019,19,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2016,8,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,1,1,2
2024,19,431020,17,Ijuí,F,De 30 a 39 anos,Amarela,0,1,1,0,0,0,2
2024,18,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,3,1,0,6,6,10
2020,17,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,1,1,1
2023,12,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,1,0,2,2,3
2023,29,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2023,24,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,3,0,6,6,9
2024,20,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,1,0,0,0,0,1
2024,22,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,3,0,0,0,0,3
2022,9,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,1,1,2
2018,41,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2015,6,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2017,4,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2024,20,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,1,0,0,0,0,1
2019,19,431020,17,Ijuí,M,De 60 a 69 anos,Ignorada,0,0,1,0,0,0,1
2024,8,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,4,0,1,1,5
2024,15,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,0,0,1,1,1
2016,1,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,M,De 15 a 19 anos,Ignorada,0,0,0,0,3,3,3
2023,13,431020,17,Ijuí,F,De 70 a 79 anos,Ignorada,0,0,0,0,5,5,5
2020,49,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,0,0,1,1,1
2023,19,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,4,4,5
2024,18,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,13,2,0,11,11,26
2024,6,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,2,0,0,0,2
2024,17,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,15,1,0,12,13,29
2023,18,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,0,0,3,3,3
2020,30,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2023,11,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,6,6,6
2024,10,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,7,0,1,1,8
2016,9,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,0,0,1,1,1
2023,46,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2019,24,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2022,48,431020,17,Ijuí,F,De 50 a 59 anos,Parda,0,0,1,0,0,0,1
2023,21,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,3,0,9,9,12
2023,14,431020,17,Ijuí,M,De 60 a 69 anos,Ignorada,0,0,0,0,5,5,5
2020,15,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,2,0,0,0,2
2016,5,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2023,21,431020,17,Ijuí,M,De 20 a 29 anos,Amarela,0,0,0,0,1,1,1
2023,17,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,0,0,3,3,3
2022,15,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,0,0,1,1,1
2023,24,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2022,15,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,0,0,3,3,3
2023,23,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,0,0,1,1,1
2023,49,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2020,10,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,12,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,1,0,1,1,2
2016,11,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2020,14,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2023,23,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,6,6,7
2024,10,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,0,0,4,4,4
2024,6,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2023,16,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,15,0,33,33,48
2023,14,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,0,0,2,2,2
2023,10,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,0,0,1,1,1
2023,15,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,0,0,2,2,2
2024,12,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,0,1,0,1,1,2
2024,18,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,3,2,0,0,0,5
2023,12,431020,17,Ijuí,F,De 10 a 14 anos,Ignorada,0,0,1,0,5,5,6
2023,34,431020,17,Ijuí,F,De 40 a 49 anos,Ignorada,0,0,0,0,1,1,1
2016,14,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,0,0,1,1,1
2017,3,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,2,0,0,0,2
2023,23,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,0,0,1,1,1
2024,14,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,0,0,3,3,3
2023,14,431020,17,Ijuí,F,De 80 ou mais anos,Ignorada,0,0,0,0,2,2,2
2023,11,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,8,0,15,15,23
2022,11,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,2,0,1,1,3
2024,20,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,9,1,0,5,5,15
2023,1,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2021,42,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2022,14,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,2,0,0,0,2
2023,41,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2023,14,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,0,0,1,1,1
2016,16,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2023,25,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,0,0,1,1,1
2023,35,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,20,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,3,0,8,8,11
2016,8,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,0,0,3,3,3
2015,4,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2020,17,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,0,0,1,1,1
2023,16,431020,17,Ijuí,M,De 01 a 04 anos,Ignorada,0,0,0,0,3,3,3
2023,19,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,10,0,36,36,46
2023,11,431020,17,Ijuí,F,De 05 a 09 anos,Parda,0,0,0,0,1,1,1
2023,22,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,0,0,1,1,1
2024,19,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,16,3,0,22,22,41
2020,11,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,2,0,0,0,2
2020,21,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2022,20,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,4,0,6,6,10
2019,31,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2016,9,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,1,1,2
2024,18,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,15,5,0,8,8,28
2023,18,431020,17,Ijuí,M,De 05 a 09 anos,Ignorada,0,0,0,0,1,1,1
2023,28,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2023,35,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2015,18,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2021,4,431020,17,Ijuí,F,De 40 a 49 anos,Ignorada,0,0,1,0,0,0,1
2017,4,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,6,0,7,7,13
2023,37,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2022,25,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2023,14,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,6,0,13,13,19
2024,17,431020,17,Ijuí,M,De 20 a 29 anos,Parda,0,2,0,0,0,0,2
2023,16,431020,17,Ijuí,F,De 50 a 59 anos,Preta,0,0,0,0,1,1,1
2022,14,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2022,11,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2023,17,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,8,8,8
2023,9,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,0,0,1,1,1
2024,14,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,2,3,0,2,2,7
2021,9,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,9,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,0,0,1,1,1
2016,15,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,0,0,1,1,1
2023,13,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,1,0,3,3,4
2023,23,431020,17,Ijuí,F,De 40 a 49 anos,Ignorada,0,0,0,0,2,2,2
